"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBXO6",106.348503672537,5.51385527761755,0.178697617450611,30.8557850758222,4.68508901861778e-209,4.93496043294406e-208
"MAD2L2",35.7777550151275,3.56087115230289,0.207465210879806,17.163702469451,4.96453948542448e-66,1.31208265382055e-65
"DRAXIN",69.3107187587779,4.8156444537566,0.200127725658431,24.0628550487588,6.12399692403141e-128,3.25518354294444e-127
"MTHFR",23.8848843426242,3.18955724136127,0.229654995777461,13.888473144525,7.44045196316758e-44,1.50019987613192e-43
"CLCN6",3.68612058122602,0.392870666485623,0.177263251076809,2.21631197723768,0.0266701433140128,0.0291340583576521
"KIAA2013",15.7937159091126,2.66341337622607,0.216895694291064,12.2796968604268,1.1643370802529e-34,2.10752164185905e-34
"PLOD1",18.5926643851797,2.9605732955174,0.207343351605326,14.2786024851802,2.97507791662218e-46,6.1662166249078e-46
"MFN2",23.7855009455404,3.24931015521651,0.216251667867255,15.0255958127966,4.99105436773744e-51,1.09261997423842e-50
"MIIP",94.2035305629341,5.22717512462879,0.188127086767923,27.785340295399,6.52282203646052e-170,5.01847606503124e-169
"VPS13D",40.7860401982918,4.04806885598758,0.198361312240753,20.4075523107773,1.43282726777894e-92,5.14515246156985e-92
"DHRS3",8.69884183491157,1.8157764913726,0.179618219238566,10.1090885939633,5.03504833814435e-24,8.01344481495616e-24
"PDPN",123.980948157228,5.71307227703843,0.184944629649036,30.890717334588,1.59166940334141e-209,1.68143215457636e-208
"PRDM2",121.579072678587,5.53106081866187,0.193246349239231,28.6218127298987,3.59684587507221e-180,3.02101800693661e-179
"KAZN",1.7296596505133,-1.29392845279892,0.11606605952511,-11.1482069615622,7.30638066192818e-29,1.23227354542607e-28
"CASP9",46.4137689165984,4.29021082790325,0.190597551836356,22.5092651325698,3.36806909937742e-112,1.51667448663415e-111
"DNAJC16",35.1541579593311,3.81085584977264,0.225647419038607,16.8885417170255,5.46368095121287e-64,1.40782438501826e-63
"AGMAT",6.52293515707414,1.36278465235191,0.191061991699958,7.13268316857086,9.8430956200541e-13,1.33419654917108e-12
"DDI2",7.46466632596094,1.50203179794312,0.189831658260241,7.91244101067683,2.52390471784558e-15,3.56974691670375e-15
